site_id,year,class_name,probability_median_composite_mean,argmax_area_m2,argmax_area_pct,scene_count,dataset,scale_m
edged_chicago,2025,trees,0.10903338569903415,61150.057993929986,23.194729252065052,62,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2025,grass,0.12972761896560384,16526.222273493746,6.268534548751933,62,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2025,flooded_vegetation,0.04474475188004692,0.0,0.0,62,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2025,crops,0.15289812249434168,90795.45210825602,34.43947557954704,62,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2025,shrub_and_scrub,0.11516447682876942,19807.9960409127,7.513338830202788,62,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2025,built,0.15954798403269535,75104.16908201328,28.487640481576214,62,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2025,bare,0.06006147292191906,253.83385575238398,0.09628130785695592,62,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2025,snow_and_ice,0.0497227240092514,0.0,0.0,62,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2026,water,0.060261227681947416,2830.553382873535,1.073652609712742,33,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2026,trees,0.06793669851549493,28730.16281005261,10.897591426864501,33,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2026,grass,0.051361574630317056,446.8998565673828,0.169512859282915,33,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2026,flooded_vegetation,0.05926771211348388,12912.749501785578,4.897914056326564,33,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2026,crops,0.07035544210060965,4865.446858843635,1.8455047514818492,33,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2026,shrub_and_scrub,0.06864447752383009,372.43121337890625,0.1412662790965674,33,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2026,built,0.25879030583306784,153300.85696964647,58.148299252201184,33,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2026,bare,0.1535481917033738,60029.65653330485,22.769751592429824,33,GOOGLE/DYNAMICWORLD/V1,10
edged_chicago,2026,snow_and_ice,0.07651029095937516,148.97422790527344,0.056507172603846904,33,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2016,water,0.044687962546920444,213.25713390275544,0.12698050496841315,15,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2016,trees,0.3388118662482583,93850.46749982647,55.881740209843606,15,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2016,grass,0.08630679131757642,1440.5381901460535,0.8577451242237967,15,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2016,flooded_vegetation,0.03438629359467688,0.0,0.0,15,GOOGLE/DYNAMICWORLD/V1,10
cyrusone_aurora_chi1_chi2,2016,crops,0.08986151742327983,16436.669797261555,9.786948706752593,15,GOOGLE/DYNAMICWORLD/V1,10
