left_record_uid,right_record_uid,left_source,right_source,left_name,right_name,left_status,right_status,distance_m,name_score,match_rule,is_grouped_match
FracTracker:frac_row_255,PNNL:campus_00013924557,FracTracker,PNNL,Project Ginger East (Microsoft),Project Alluvion,Proposed,Operating/inferred,788.067,1.0,strong_name_supported_1km,True
FracTracker:frac_row_877,PNNL:building_01025002889,FracTracker,PNNL,"IAD 41, IAD 42, BLDG P",Digital Realty IAD42,Operating,Operating/inferred,789.13,1.0,strong_name_supported_1km,True
FracTracker:frac_row_867,PNNL:building_00701923204,FracTracker,PNNL,Digital Filigree,Digital Realty ACC10,Proposed,Operating/inferred,790.395,1.0,strong_name_supported_1km,True
FracTracker:frac_row_926,PNNL:building_00258343749,FracTracker,PNNL,Amazon Web Services Mallory,Amazon IAD-1,Expanding,Operating/inferred,792.409,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1163,PNNL:building_01252196800,FracTracker,PNNL,AWS H&M Property,Amazon Web Services,Expanding,Operating/inferred,794.917,1.0,strong_name_supported_1km,True
FracTracker:frac_row_926,PNNL:building_00258343748,FracTracker,PNNL,Amazon Web Services Mallory,Amazon IAD22,Expanding,Operating/inferred,795.09,1.0,strong_name_supported_1km,True
NAICS:naics_403,PNNL:campus_00714622339,NAICS,PNNL,STERLING VA DATA CENTER (GOOGLE),Google Data Center,Operating/inferred,Operating/inferred,796.384,1.0,strong_name_supported_1km,True
FracTracker:frac_row_835,PNNL:building_00298127059,FracTracker,PNNL,21455 Beaumeade Circle,Equinix Ashburn DC1,Proposed,Operating/inferred,798.625,1.0,strong_name_supported_1km,True
FracTracker:frac_row_529,PNNL:building_01252196824,FracTracker,PNNL,Lancaster Data Center,Google,Proposed,Operating/inferred,798.917,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1255,PNNL:building_00985207884,FracTracker,PNNL,Vantage V2 Campus 22318 Glenn Drive,Vantage VA12,Operating,Operating/inferred,799.456,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1181,NAICS:naics_280,FracTracker,NAICS,22350 KIPPER DR AWS,"AMAZON DATA SERVICES, INC. IAD-51 IAD-56 IAD-88  IAD-89",Operating,Operating/inferred,801.689,1.0,strong_name_supported_1km,True
FracTracker:frac_row_841,PNNL:building_01309123033,FracTracker,PNNL,44470 Chilum Place,Equinix Ashburn DC6,Operating,Operating/inferred,802.638,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1057,PNNL:building_00996899488,FracTracker,PNNL,Amazon Data Center,Amazon IAD100,Proposed,Operating/inferred,803.388,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1333,PNNL:building_00844386861,FracTracker,PNNL,Project Sharka: Google Data Center,Google,Approved/Permitted/Under construction,Operating/inferred,803.777,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1054,PNNL:building_00460060341,FracTracker,PNNL,Amazon Data Center,Amazon IAD52,Proposed,Operating/inferred,805.287,1.0,strong_name_supported_1km,True
NAICS:naics_386,PNNL:building_00079298926,NAICS,PNNL,CORESITE RESTON CAMPUS (74130),CoreSite Reston Campus VA1,Operating/inferred,Operating/inferred,806.103,1.0,strong_name_supported_1km,True
FracTracker:frac_row_196,PNNL:building_00975064004,FracTracker,PNNL,Switch Atlanta: The Keep Campus,Switch Data Center,Operating,Operating/inferred,809.529,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1255,PNNL:building_00701924665,FracTracker,PNNL,Vantage V2 Campus 22318 Glenn Drive,Vantage VA11,Operating,Operating/inferred,810.159,1.0,strong_name_supported_1km,True
FracTracker:frac_row_841,PNNL:building_01123249721,FracTracker,PNNL,44470 Chilum Place,Equinix Ashburn DC16,Operating,Operating/inferred,814.659,1.0,strong_name_supported_1km,True
FracTracker:frac_row_253,PNNL:building_00830881742,FracTracker,PNNL,DSM14 (Microsoft),Microsoft,Approved/Permitted/Under construction,Operating/inferred,819.744,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1184,PNNL:building_01276518679,FracTracker,PNNL,22945 INTERNATIONAL DR AWS,Amazon IAD214,Operating,Operating/inferred,819.919,1.0,strong_name_supported_1km,True
FracTracker:frac_row_873,PNNL:building_00234722029,FracTracker,PNNL,Equinix Data Center,Equinix Ashburn DC2,Operating,Operating/inferred,820.9,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1055,PNNL:building_00460059465,FracTracker,PNNL,Amazon Data Center,Amazon IAD14,Proposed,Operating/inferred,822.827,1.0,strong_name_supported_1km,True
FracTracker:frac_row_845,PNNL:building_00298242260,FracTracker,PNNL,44790 PERFORMANCE CIR,Equinix Ashburn DC3,Operating,Operating/inferred,825.029,1.0,strong_name_supported_1km,True
FracTracker:frac_row_98,PNNL:building_01007825570,FracTracker,PNNL,Atlanta Metro DC4,QTS Atlanta Data Center 2,Operating,Operating/inferred,831.06,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1163,PNNL:building_00701931819,FracTracker,PNNL,AWS H&M Property,Amazon IAD65,Expanding,Operating/inferred,831.383,1.0,strong_name_supported_1km,True
FracTracker:frac_row_872,PNNL:building_00460050155,FracTracker,PNNL,EQUINIX ASHBURN EAST,Equinix Ashburn DC10,Proposed,Operating/inferred,832.785,1.0,strong_name_supported_1km,True
NAICS:naics_524,PNNL:building_01314012931,NAICS,PNNL,1525 COMSTOCK  C/O DIGITAL REALTY TRUST,Digital Realty Silicon Valley SJC37,Operating/inferred,Operating/inferred,833.471,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1182,PNNL:building_01188680255,FracTracker,PNNL,22370 KIPPER DR AWS,Amazon IAD192,Operating,Operating/inferred,835.08,1.0,strong_name_supported_1km,True
NAICS:naics_403,PNNL:building_01173770902,NAICS,PNNL,STERLING VA DATA CENTER (GOOGLE),Google: Arcola 2,Operating/inferred,Operating/inferred,837.821,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1184,PNNL:campus_01022744244,FracTracker,PNNL,22945 INTERNATIONAL DR AWS,AWS,Operating,Operating/inferred,843.305,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1031,PNNL:building_00886330269,FracTracker,PNNL,IAD 01-04,Microsoft,Operating,Operating/inferred,846.343,1.0,strong_name_supported_1km,True
FracTracker:frac_row_841,PNNL:building_00298127420,FracTracker,PNNL,44470 Chilum Place,Equinix Ashburn DC11,Operating,Operating/inferred,846.635,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1060,PNNL:building_00045776988,FracTracker,PNNL,AMAZON DATA SERVICES INC,Amazon IAD7,Operating,Operating/inferred,848.348,1.0,strong_name_supported_1km,True
FracTracker:frac_row_53,NAICS:naics_524,FracTracker,NAICS,Digital Realty SJC37 Data Center,1525 COMSTOCK  C/O DIGITAL REALTY TRUST,Approved/Permitted/Under construction,Operating/inferred,848.491,1.0,strong_name_supported_1km,True
NAICS:naics_236,PNNL:building_00209076412,NAICS,PNNL,"DIGITAL 1725 COMSTOCK, LLC",Digital Realty Silicon Valley SJC11,Operating/inferred,Operating/inferred,849.15,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1182,PNNL:building_00465062053,FracTracker,PNNL,22370 KIPPER DR AWS,Amazon IAD88,Operating,Operating/inferred,850.084,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1165,PNNL:building_01252196826,FracTracker,PNNL,Sutton Bay,Amazon Web Services,Operating,Operating/inferred,851.53,1.0,strong_name_supported_1km,True
FracTracker:frac_row_932,PNNL:building_01252196826,FracTracker,PNNL,AWS IAD61-IAD63 South Riding,Amazon Web Services,Operating,Operating/inferred,855.526,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1163,PNNL:building_00989735624,FracTracker,PNNL,AWS H&M Property,Amazon IAD151,Expanding,Operating/inferred,857.055,1.0,strong_name_supported_1km,True
FracTracker:frac_row_873,PNNL:point_13154826377,FracTracker,PNNL,Equinix Data Center,Equinix,Operating,Operating/inferred,857.717,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1184,PNNL:building_00817338831,FracTracker,PNNL,22945 INTERNATIONAL DR AWS,Amazon IAD140,Operating,Operating/inferred,858.44,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1158,PNNL:building_01132541700,FracTracker,PNNL,Project Tropical,Meta Henrico Data Center,Expanding,Operating/inferred,858.7,1.0,strong_name_supported_1km,True
FracTracker:frac_row_461,PNNL:building_00585998678,FracTracker,PNNL,Switch Las Vegas CORE campus,Switch Las Vegas 9,Operating,Operating/inferred,860.482,1.0,strong_name_supported_1km,True
FracTracker:frac_row_841,PNNL:building_00460050155,FracTracker,PNNL,44470 Chilum Place,Equinix Ashburn DC10,Operating,Operating/inferred,862.0,1.0,strong_name_supported_1km,True
FracTracker:frac_row_536,PNNL:building_01386016635,FracTracker,PNNL,New Albany Meta Data Center/Prometheus,Meta,Operating,Operating/inferred,864.602,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1054,PNNL:building_00045776978,FracTracker,PNNL,Amazon Data Center,Amazon IAD11,Proposed,Operating/inferred,866.248,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1059,PNNL:building_00045776988,FracTracker,PNNL,AMAZON DATA SERVICES INC,Amazon IAD7,Operating,Operating/inferred,868.57,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1184,PNNL:building_01280340213,FracTracker,PNNL,22945 INTERNATIONAL DR AWS,Amazon Web Services,Operating,Operating/inferred,871.339,1.0,strong_name_supported_1km,True
FracTracker:frac_row_523,PNNL:building_01386016628,FracTracker,PNNL,Johnstown Data Center (Beech Rd NW),Amazon Web Services,Proposed,Operating/inferred,871.43,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1061,PNNL:building_00045776988,FracTracker,PNNL,AMAZON DATA SERVICES INC,Amazon IAD7,Operating,Operating/inferred,871.588,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1037,PNNL:campus_00706726088,FracTracker,PNNL,Project Celtic Phase 1,Stonewall Creek Business Park,Expanding,Operating/inferred,872.922,1.0,strong_name_supported_1km,True
NAICS:naics_386,PNNL:building_01134104431,NAICS,PNNL,CORESITE RESTON CAMPUS (74130),CoreSite Reston Campus VA2,Operating/inferred,Operating/inferred,873.939,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1226,PNNL:building_00984953813,FracTracker,PNNL,MARIES TECH PARK LLC,Amazon IAD174,Operating,Operating/inferred,878.198,1.0,strong_name_supported_1km,True
FracTracker:frac_row_835,PNNL:building_00298127361,FracTracker,PNNL,21455 Beaumeade Circle,Equinix Ashburn DC5,Proposed,Operating/inferred,890.899,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1031,PNNL:building_00986829280,FracTracker,PNNL,IAD 01-04,Microsoft,Operating,Operating/inferred,891.167,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1006,PNNL:building_00019787207,FracTracker,PNNL,University Business Park,Microsoft Data Center 1,Proposed,Operating/inferred,891.21,1.0,strong_name_supported_1km,True
NAICS:naics_257,PNNL:building_01314012931,NAICS,PNNL,1525 COMSTOCK  C/O DIGITAL REA,Digital Realty Silicon Valley SJC37,Operating/inferred,Operating/inferred,893.903,1.0,strong_name_supported_1km,True
FracTracker:frac_row_668,PNNL:campus_00708931343,FracTracker,PNNL,Google,Google Montgomery Data Center,Operating,Operating/inferred,894.646,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1226,NAICS:naics_160,FracTracker,NAICS,MARIES TECH PARK LLC,"AMAZON DATA SERVICES, INC.IAD-10, 32, 98, 99, 118, 119, 129",Operating,Operating/inferred,895.521,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1057,PNNL:building_00996899487,FracTracker,PNNL,Amazon Data Center,Amazon IAD101,Proposed,Operating/inferred,898.483,1.0,strong_name_supported_1km,True
FracTracker:frac_row_441,PNNL:campus_00795853621,FracTracker,PNNL,Meta Data Center,Sarpy Meta Data Center,Operating,Operating/inferred,900.205,1.0,strong_name_supported_1km,True
FracTracker:frac_row_867,PNNL:building_00649319778,FracTracker,PNNL,Digital Filigree,Digital Realty ACC7,Proposed,Operating/inferred,902.259,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1184,PNNL:building_01106454555,FracTracker,PNNL,22945 INTERNATIONAL DR AWS,Amazon Web Services,Operating,Operating/inferred,908.062,1.0,strong_name_supported_1km,True
FracTracker:frac_row_53,NAICS:naics_257,FracTracker,NAICS,Digital Realty SJC37 Data Center,1525 COMSTOCK  C/O DIGITAL REA,Approved/Permitted/Under construction,Operating/inferred,908.342,1.0,strong_name_supported_1km,True
NAICS:naics_236,PNNL:building_00209087373,NAICS,PNNL,"DIGITAL 1725 COMSTOCK, LLC",Silicon Valley SJC31,Operating/inferred,Operating/inferred,910.282,1.0,strong_name_supported_1km,True
FracTracker:frac_row_567,PNNL:campus_00019993392,FracTracker,PNNL,Apple Data Center,Apple Prineville Datacenter,Operating,Operating/inferred,912.908,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1163,PNNL:building_01181391920,FracTracker,PNNL,AWS H&M Property,Amazon IAD86,Expanding,Operating/inferred,913.77,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1224,PNNL:building_00744496750,FracTracker,PNNL,Loudoun Commerce Center,Amazon Web Services IAD116,Proposed,Operating/inferred,915.771,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1054,NAICS:naics_125,FracTracker,NAICS,Amazon Data Center,"AMAZON DATA SERVICES, INC. IAD-7 IAD-11 IAD-24",Proposed,Operating/inferred,916.606,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1054,PNNL:building_00045776988,FracTracker,PNNL,Amazon Data Center,Amazon IAD7,Proposed,Operating/inferred,917.768,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1158,PNNL:building_01030970564,FracTracker,PNNL,Project Tropical,Meta Henrico Data Center,Expanding,Operating/inferred,918.829,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1054,PNNL:building_00460059465,FracTracker,PNNL,Amazon Data Center,Amazon IAD14,Proposed,Operating/inferred,919.827,1.0,strong_name_supported_1km,True
FracTracker:frac_row_855,PNNL:building_00460050155,FracTracker,PNNL,Ashburn Data Center,Equinix Ashburn DC10,Proposed,Operating/inferred,920.117,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1054,PNNL:building_00045776979,FracTracker,PNNL,Amazon Data Center,Amazon IAD24,Proposed,Operating/inferred,920.147,1.0,strong_name_supported_1km,True
FracTracker:frac_row_867,PNNL:building_00300162674,FracTracker,PNNL,Digital Filigree,Digital Realty ACC5,Proposed,Operating/inferred,920.301,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1184,PNNL:building_00817338832,FracTracker,PNNL,22945 INTERNATIONAL DR AWS,Amazon IAD141,Operating,Operating/inferred,920.744,1.0,strong_name_supported_1km,True
FracTracker:frac_row_461,PNNL:building_01263819877,FracTracker,PNNL,Switch Las Vegas CORE campus,,Operating,Operating/inferred,921.937,1.0,strong_name_supported_1km,True
FracTracker:frac_row_875,PNNL:building_00460050155,FracTracker,PNNL,Filigree Ct Campus,Equinix Ashburn DC10,Operating,Operating/inferred,922.099,1.0,strong_name_supported_1km,True
FracTracker:frac_row_523,PNNL:building_01386016627,FracTracker,PNNL,Johnstown Data Center (Beech Rd NW),Amazon Web Services,Proposed,Operating/inferred,927.072,1.0,strong_name_supported_1km,True
FracTracker:frac_row_873,PNNL:building_00298127420,FracTracker,PNNL,Equinix Data Center,Equinix Ashburn DC11,Operating,Operating/inferred,932.178,1.0,strong_name_supported_1km,True
FracTracker:frac_row_536,PNNL:building_01252196813,FracTracker,PNNL,New Albany Meta Data Center/Prometheus,Meta New Albany Data Center,Operating,Operating/inferred,937.561,1.0,strong_name_supported_1km,True
FracTracker:frac_row_965,PNNL:campus_01022744248,FracTracker,PNNL,WATERSIDE AWS,AWS,Operating,Operating/inferred,941.599,1.0,strong_name_supported_1km,True
FracTracker:frac_row_901,PNNL:building_00794147654,FracTracker,PNNL,Zebra East,CloudHQ LC1,Proposed,Operating/inferred,941.89,1.0,strong_name_supported_1km,True
FracTracker:frac_row_873,PNNL:building_01309123033,FracTracker,PNNL,Equinix Data Center,Equinix Ashburn DC6,Operating,Operating/inferred,952.236,1.0,strong_name_supported_1km,True
FracTracker:frac_row_867,PNNL:building_00649365764,FracTracker,PNNL,Digital Filigree,Digital Realty ACC9,Proposed,Operating/inferred,957.055,1.0,strong_name_supported_1km,True
FracTracker:frac_row_855,PNNL:campus_01317915930,FracTracker,PNNL,Ashburn Data Center,Centersquare Ashburn IAD4 Data Center,Proposed,Operating/inferred,959.825,1.0,strong_name_supported_1km,True
FracTracker:frac_row_841,PNNL:building_00793888408,FracTracker,PNNL,44470 Chilum Place,Equinix Ashburn DC15,Operating,Operating/inferred,959.878,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1181,PNNL:building_01276518679,FracTracker,PNNL,22350 KIPPER DR AWS,Amazon IAD214,Operating,Operating/inferred,959.89,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1336,PNNL:building_00899634245,FracTracker,PNNL,Stack Infrastructure POR01A,Stack Infrastructure Portland 3 Data Center -Bld POR3a,Expanding,Operating/inferred,960.1,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1163,PNNL:building_00701931820,FracTracker,PNNL,AWS H&M Property,Amazon IAD150,Expanding,Operating/inferred,960.471,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1225,PNNL:building_00744496741,FracTracker,PNNL,Manekin Plaza,Amazon Web Services IAD117,Proposed,Operating/inferred,961.105,1.0,strong_name_supported_1km,True
FracTracker:frac_row_835,PNNL:building_01309123034,FracTracker,PNNL,21455 Beaumeade Circle,Equinix Ashburn DC4,Proposed,Operating/inferred,962.758,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1063,PNNL:building_01227614670,FracTracker,PNNL,BOURZOU VENTURES LLC (CloudHQ),CloudHQ MCC3,Operating,Operating/inferred,964.803,1.0,strong_name_supported_1km,True
FracTracker:frac_row_46,PNNL:building_00600806974,FracTracker,PNNL,Equinix,Equinix SV10,Approved/Permitted/Under construction,Operating/inferred,965.199,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1180,NAICS:naics_160,FracTracker,NAICS,21641 CHARLES VIEW DR,"AMAZON DATA SERVICES, INC.IAD-10, 32, 98, 99, 118, 119, 129",Operating,Operating/inferred,965.206,1.0,strong_name_supported_1km,True
FracTracker:frac_row_46,PNNL:building_00035491576,FracTracker,PNNL,Equinix,Equinix SV1,Approved/Permitted/Under construction,Operating/inferred,968.293,1.0,strong_name_supported_1km,True
FracTracker:frac_row_873,PNNL:building_00298127059,FracTracker,PNNL,Equinix Data Center,Equinix Ashburn DC1,Operating,Operating/inferred,973.329,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1154,PNNL:campus_00014997588,FracTracker,PNNL,7301 TECHNOLOGY BLVD,Meta Henrico Data Center,Operating,Operating/inferred,975.976,1.0,strong_name_supported_1km,True
FracTracker:frac_row_1057,PNNL:building_00996899486,FracTracker,PNNL,Amazon Data Center,Amazon IAD102,Proposed,Operating/inferred,978.308,1.0,strong_name_supported_1km,True
