site_group_id,canonical_name,sources,source_count,member_count,primary_source,primary_source_layer,primary_record_uid,status_summary,is_currently_built,has_pipeline_status,state,county,city,latitude,longitude,coordinate_valid,geometry_type,operator_summary,name_aliases,facility_size_sqft,campus_area_sqft,mw_summary,reference_confidence,match_notes
site_02290,CyrusOne PHX4,PNNL,1,1,PNNL,building,PNNL:building_00977653858,Operating/inferred,True,False,AZ,Maricopa County,,33.2687661963882,-111.88251618115733,True,Polygon,CyrusOne,CyrusOne PHX4,103008.0,,,single_source_geometry,
site_02291,Northwest Data Center and Communications Hub,PNNL,1,1,PNNL,building,PNNL:building_00978632013,Operating/inferred,True,False,CA,Santa Clara County,,37.43343706484073,-122.18073854179177,True,Polygon,,Northwest Data Center and Communications Hub,10145.0,,,single_source_geometry,
site_02292,CyrusOne NVA7,PNNL,1,1,PNNL,building,PNNL:building_00983627455,Operating/inferred,True,False,VA,Loudoun County,,39.02630118372146,-77.43402771215538,True,Polygon,CyrusOne,CyrusOne NVA7,60930.0,,,single_source_geometry,
site_02293,Switch Las Vegas 10,PNNL,1,1,PNNL,building,PNNL:building_00984796364,Operating/inferred,True,False,NV,Clark County,,36.055585829479206,-115.2230609078074,True,Polygon,,Switch Las Vegas 10,206411.0,,,single_source_geometry,
site_02294,Amazon IAD164,PNNL,1,1,PNNL,building,PNNL:building_00984953814,Operating/inferred,True,False,VA,Loudoun County,,39.03047299575455,-77.42894228408753,True,Polygon,Amazon Web Services,Amazon IAD164,132374.0,,,single_source_geometry,
site_02295,Verizon Wireless Mew Building,PNNL,1,1,PNNL,building,PNNL:building_00989325195,Operating/inferred,True,False,TX,Tarrant County,,32.97215494101558,-97.15661083483384,True,Polygon,,Verizon Wireless Mew Building,176383.0,,,single_source_geometry,
site_02296,Amazon IAD122,PNNL,1,1,PNNL,building,PNNL:building_00990537857,Operating/inferred,True,False,VA,Loudoun County,,38.955863227653474,-77.49717993007393,True,Polygon,Amazon Web Services,Amazon IAD122,153273.0,,,single_source_geometry,
site_02297,CyrusOne Sterling IX,PNNL,1,1,PNNL,building,PNNL:building_00990537858,Operating/inferred,True,False,VA,Loudoun County,,38.95830777005175,-77.50575020782452,True,Polygon,CyrusOne,CyrusOne Sterling IX,266078.0,,,single_source_geometry,
site_02298,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_00996723587,Operating/inferred,True,False,VA,Prince William County,,38.78015146527289,-77.53988381836808,True,Polygon,Amazon IAD96,Amazon Web Services,149064.0,,,single_source_geometry,
site_02299,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_00996723588,Operating/inferred,True,False,VA,Prince William County,,38.77845091390774,-77.53942706487335,True,Polygon,Amazon IAD95,Amazon Web Services,214748.0,,,single_source_geometry,
site_02300,,PNNL,1,1,PNNL,building,PNNL:building_01010260674,Operating/inferred,True,False,TX,Bexar County,,29.418988042416917,-98.78747099882361,True,Polygon,,,109489.0,,,single_source_geometry,
site_02301,Pewaukee Data Center,PNNL,1,1,PNNL,building,PNNL:building_01011125238,Operating/inferred,True,False,WI,Waukesha County,,43.05138860290855,-88.21666504030928,True,Polygon,WE Energies,Pewaukee Data Center,47298.0,,,single_source_geometry,
site_02302,CenturyLink,PNNL,1,1,PNNL,building,PNNL:building_01013396352,Operating/inferred,True,False,NV,Clark County,,36.18299775012923,-115.06266954999842,True,Polygon,,CenturyLink,11601.0,,,single_source_geometry,
site_02303,EdgeConneX PHX02 Data Center,PNNL,1,1,PNNL,building,PNNL:building_01015704066,Operating/inferred,True,False,AZ,Maricopa County,,33.35201067934632,-111.64752987065916,True,Polygon,EdgeConneX,EdgeConneX PHX02 Data Center,654105.0,,,single_source_geometry,
site_02304,Amazon IAD601,PNNL,1,1,PNNL,building,PNNL:building_01015995259,Operating/inferred,True,False,VA,Prince William County,,38.77885736291117,-77.55711533400657,True,Polygon,Amazon Web Services,Amazon IAD601,14469.0,,,single_source_geometry,
site_02305,Switch Las Vegas 4,PNNL,1,1,PNNL,building,PNNL:building_01017460713,Operating/inferred,True,False,NV,Clark County,,36.143646142312384,-115.07677875306494,True,Polygon,Switch,Switch Las Vegas 4,27777.0,,,single_source_geometry,
site_02306,Switch Las Vegas 5,PNNL,1,1,PNNL,building,PNNL:building_01017460715,Operating/inferred,True,False,NV,Clark County,,36.14276349998916,-115.0766965000049,True,Polygon,Switch,Switch Las Vegas 5,15026.0,,,single_source_geometry,
site_02307,T-Mobile Everglades MSO Data Center,PNNL,1,1,PNNL,building,PNNL:building_01017518460,Operating/inferred,True,False,FL,Broward County,,26.184996941375054,-80.28691594165383,True,Polygon,,T-Mobile Everglades MSO Data Center,49233.0,,,single_source_geometry,
site_02308,EdgeConneX Data Center,PNNL,1,1,PNNL,building,PNNL:building_01019812125,Operating/inferred,True,False,OR,Washington County,,45.556621303589225,-122.91221283734207,True,Polygon,EdgeConneX,EdgeConneX Data Center,111564.0,,,single_source_geometry,
site_02309,Searcy Information Technologies,PNNL,1,1,PNNL,building,PNNL:building_01020721870,Operating/inferred,True,False,AR,White County,,35.2492158371357,-91.74090585909379,True,Polygon,City of Searcy,Searcy Information Technologies,4580.0,,,single_source_geometry,
site_02310,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_01020877488,Operating/inferred,True,False,VA,Loudoun County,,38.9958476154284,-77.4712911922763,True,Polygon,Amazon Web Services,Amazon Web Services,131476.0,,,single_source_geometry,
site_02311,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_01020877489,Operating/inferred,True,False,VA,Loudoun County,,38.99660796472238,-77.47326247561796,True,Polygon,Amazon Web Services,Amazon Web Services,131482.0,,,single_source_geometry,
site_02312,Meta Eagle Mountain Data Center,PNNL,1,1,PNNL,building,PNNL:building_01024051963,Operating/inferred,True,False,UT,Utah County,,40.26828850505122,-112.01507681579746,True,Polygon,Meta,Meta Eagle Mountain Data Center,344790.0,,,single_source_geometry,
site_02313,Meta Eagle Mountain Data Center,PNNL,1,1,PNNL,building,PNNL:building_01024051997,Operating/inferred,True,False,UT,Utah County,,40.2655639892377,-112.01512736677897,True,Polygon,Meta,Meta Eagle Mountain Data Center,626371.0,,,single_source_geometry,
site_02314,,PNNL,1,1,PNNL,building,PNNL:building_01024384322,Operating/inferred,True,False,KS,Johnson County,,38.926805991335975,-94.7683727731216,True,Polygon,,,4912.0,,,single_source_geometry,
site_02315,Amazon Web Services us-west-2,PNNL,1,1,PNNL,building,PNNL:building_01027471509,Operating/inferred,True,False,OR,Morrow County,,45.846667814374484,-119.60703845354756,True,Polygon,Amazon Web Services,Amazon Web Services us-west-2,211938.0,,,single_source_geometry,
site_02316,Amazon Web Services us-west-2,PNNL,1,1,PNNL,building,PNNL:building_01027471510,Operating/inferred,True,False,OR,Morrow County,,45.846753781437606,-119.60906254768787,True,Polygon,Amazon Web Services,Amazon Web Services us-west-2,221562.0,,,single_source_geometry,
site_02317,,PNNL,1,1,PNNL,building,PNNL:building_01034230196,Operating/inferred,True,False,FL,Polk County,,28.29407690335012,-81.83484809231037,True,Polygon,,,22578.0,,,single_source_geometry,
site_02318,DataBank Las Vegas LAS1,PNNL,1,1,PNNL,building,PNNL:building_01034475557,Operating/inferred,True,False,NV,Clark County,,36.05972751073122,-115.14721141845385,True,Polygon,,DataBank Las Vegas LAS1,58547.0,,,single_source_geometry,
site_02319,Meta Eagle Mountain Data Center,PNNL,1,1,PNNL,building,PNNL:building_01035123473,Operating/inferred,True,False,UT,Utah County,,40.27233431054834,-112.01505471830352,True,Polygon,Meta,Meta Eagle Mountain Data Center,628165.0,,,single_source_geometry,
site_02320,,PNNL,1,1,PNNL,building,PNNL:building_01042260902,Operating/inferred,True,False,AZ,Cochise County,,31.972674750091073,-110.3047516999998,True,Polygon,DirecTV,,7539.0,,,single_source_geometry,
site_02321,Flexential Salt Lake City - Millcreek,PNNL,1,1,PNNL,building,PNNL:building_01056658555,Operating/inferred,True,False,UT,Salt Lake County,,40.68552518346084,-111.88504405838351,True,Polygon,Flexential,Flexential Salt Lake City - Millcreek,28092.0,,,single_source_geometry,
site_02322,,PNNL,1,1,PNNL,building,PNNL:building_01069388067,Operating/inferred,True,False,SC,Berkeley County,,33.06202195137125,-80.03831641068669,True,Polygon,Google,,182645.0,,,single_source_geometry,
site_02323,Google,PNNL,1,1,PNNL,building,PNNL:building_01069388075,Operating/inferred,True,False,SC,Berkeley County,,33.06217398793264,-80.03966007767937,True,Polygon,Google,Google,181261.0,,,single_source_geometry,
site_02324,Google,PNNL,1,1,PNNL,building,PNNL:building_01069388095,Operating/inferred,True,False,SC,Berkeley County,,33.0620532330343,-80.041154478933,True,Polygon,Google,Google,206252.0,,,single_source_geometry,
site_02325,Google,PNNL,1,1,PNNL,building,PNNL:building_01069388141,Operating/inferred,True,False,SC,Berkeley County,,33.064311956552835,-80.03845634859405,True,Polygon,Google,Google,181645.0,,,single_source_geometry,
site_02326,Google,PNNL,1,1,PNNL,building,PNNL:building_01069388147,Operating/inferred,True,False,SC,Berkeley County,,33.06643643704493,-80.0384282206963,True,Polygon,Google,Google,131216.0,,,single_source_geometry,
site_02327,Google,PNNL,1,1,PNNL,building,PNNL:building_01069388156,Operating/inferred,True,False,SC,Berkeley County,,33.06415660970066,-80.0435751320087,True,Polygon,Google,Google,249320.0,,,single_source_geometry,
site_02328,Google,PNNL,1,1,PNNL,building,PNNL:building_01069388186,Operating/inferred,True,False,SC,Berkeley County,,33.062000589098496,-80.04505685925874,True,Polygon,Google,Google,697831.0,,,single_source_geometry,
site_02329,Google,PNNL,1,1,PNNL,building,PNNL:building_01069388211,Operating/inferred,True,False,SC,Berkeley County,,33.064434801539036,-80.04606755156347,True,Polygon,Google,Google,145533.0,,,single_source_geometry,
site_02330,Microsoft EAT02,PNNL,1,1,PNNL,building,PNNL:building_01071772119,Operating/inferred,True,False,WA,Douglas County,,47.416868024109554,-120.20768784943974,True,Polygon,Microsoft,Microsoft EAT02,246129.0,,,single_source_geometry,
site_02331,Google,PNNL,1,1,PNNL,building,PNNL:building_01073720208,Operating/inferred,True,False,IA,Pottawattamie County,,41.17734372844027,-95.80485695055478,True,Polygon,Google,Google,76005.0,,,single_source_geometry,
site_02332,Google,PNNL,1,1,PNNL,building,PNNL:building_01073720209,Operating/inferred,True,False,IA,Pottawattamie County,,41.17727415208592,-95.80637969473155,True,Polygon,Google,Google,318940.0,,,single_source_geometry,
site_02333,Google,PNNL,1,1,PNNL,building,PNNL:building_01073720210,Operating/inferred,True,False,IA,Pottawattamie County,,41.17745636098298,-95.8032146599412,True,Polygon,Google,Google,258223.0,,,single_source_geometry,
site_02334,Google,PNNL,1,1,PNNL,building,PNNL:building_01073720211,Operating/inferred,True,False,IA,Pottawattamie County,,41.17748290529598,-95.80096717468035,True,Polygon,Google,Google,211543.0,,,single_source_geometry,
site_02335,Google,PNNL,1,1,PNNL,building,PNNL:building_01073720212,Operating/inferred,True,False,IA,Pottawattamie County,,41.175540121144294,-95.80676284722783,True,Polygon,Google,Google,131491.0,,,single_source_geometry,
site_02336,Google,PNNL,1,1,PNNL,building,PNNL:building_01073720213,Operating/inferred,True,False,IA,Pottawattamie County,,41.17554005850446,-95.80565239909376,True,Polygon,Google,Google,129827.0,,,single_source_geometry,
site_02337,Google,PNNL,1,1,PNNL,building,PNNL:building_01073720214,Operating/inferred,True,False,IA,Pottawattamie County,,41.17554283490945,-95.80449329746104,True,Polygon,Google,Google,132118.0,,,single_source_geometry,
site_02338,Google,PNNL,1,1,PNNL,building,PNNL:building_01073720215,Operating/inferred,True,False,IA,Pottawattamie County,,41.175543648575314,-95.8033895382722,True,Polygon,Google,Google,132254.0,,,single_source_geometry,
site_02339,Google,PNNL,1,1,PNNL,building,PNNL:building_01073720216,Operating/inferred,True,False,IA,Pottawattamie County,,41.175547389125526,-95.80222393205067,True,Polygon,Google,Google,130820.0,,,single_source_geometry,
site_02340,Google,PNNL,1,1,PNNL,building,PNNL:building_01073720217,Operating/inferred,True,False,IA,Pottawattamie County,,41.175545298097475,-95.80111944856117,True,Polygon,Google,Google,129628.0,,,single_source_geometry,
site_02341,Google,PNNL,1,1,PNNL,building,PNNL:building_01073720218,Operating/inferred,True,False,IA,Pottawattamie County,,41.17555376295006,-95.79994803209584,True,Polygon,Google,Google,134444.0,,,single_source_geometry,
site_02342,Google,PNNL,1,1,PNNL,building,PNNL:building_01073720219,Operating/inferred,True,False,IA,Pottawattamie County,,41.1726347246986,-95.80402364214318,True,Polygon,Google,Google,174264.0,,,single_source_geometry,
site_02343,Google,PNNL,1,1,PNNL,building,PNNL:building_01073720220,Operating/inferred,True,False,IA,Pottawattamie County,,41.172640078023726,-95.80252143647043,True,Polygon,Google,Google,174583.0,,,single_source_geometry,
site_02344,Google,PNNL,1,1,PNNL,building,PNNL:building_01073720221,Operating/inferred,True,False,IA,Pottawattamie County,,41.17261142832355,-95.8011477197886,True,Polygon,Google,Google,158241.0,,,single_source_geometry,
site_02345,,PNNL,1,1,PNNL,building,PNNL:building_01075445245,Operating/inferred,True,False,CA,Santa Clara County,,37.3611399057634,-121.9423061882177,True,Polygon,,,108346.0,,,single_source_geometry,
site_02346,T5@Colorado Springs,PNNL,1,1,PNNL,building,PNNL:building_01083841125,Operating/inferred,True,False,CO,El Paso County,,38.78617187499131,-104.7885349003077,True,Polygon,,T5@Colorado Springs,74307.0,,,single_source_geometry,
site_02347,Flexential Tampa - North,PNNL,1,1,PNNL,building,PNNL:building_01085608797,Operating/inferred,True,False,FL,Hillsborough County,,28.07385598681517,-82.3683379069368,True,Polygon,Flexential,Flexential Tampa - North,30643.0,,,single_source_geometry,
site_02348,Amazon Web Services,PNNL,1,1,PNNL,building,PNNL:building_01088203906,Operating/inferred,True,False,VA,Loudoun County,,39.01674414789713,-77.45200064122655,True,Polygon,Amazon Web Services,Amazon Web Services,96372.0,,,single_source_geometry,
site_02349,,PNNL,1,1,PNNL,building,PNNL:building_01092283612,Operating/inferred,True,False,NY,Rockland County,,41.05233000835496,-73.97183915643684,True,Polygon,,,262772.0,,,single_source_geometry,
site_02350,Flexential Atlanta - Douglasville 1,PNNL,1,1,PNNL,building,PNNL:building_01097502168,Operating/inferred,True,False,GA,Douglas County,,33.73105742976977,-84.61608084611743,True,Polygon,Flexential,Flexential Atlanta - Douglasville 1,213895.0,,,single_source_geometry,
site_02351,,PNNL,1,1,PNNL,building,PNNL:building_01109643936,Operating/inferred,True,False,NY,Niagara County,,43.082056267934384,-79.03072271617526,True,Polygon,US Bitcoin,,61559.0,,,single_source_geometry,
site_02352,,PNNL,1,1,PNNL,building,PNNL:building_01114969101,Operating/inferred,True,False,OR,Washington County,,45.55406423294568,-122.94931170322877,True,Polygon,Aligned Data Centers,,155423.0,,,single_source_geometry,
site_02353,,PNNL,1,1,PNNL,building,PNNL:building_01116775094,Operating/inferred,True,False,NV,Storey County,,39.514067828488315,-119.47551375087221,True,Polygon,,,628883.0,,,single_source_geometry,
site_02354,,PNNL,1,1,PNNL,building,PNNL:building_01116775095,Operating/inferred,True,False,NV,Storey County,,39.51387049344325,-119.48485275056315,True,Polygon,,,296544.0,,,single_source_geometry,
site_02355,Flexential Salt Lake City - Fair Park,PNNL,1,1,PNNL,building,PNNL:building_01121188409,Operating/inferred,True,False,UT,Salt Lake County,,40.76678608763819,-111.92029244663202,True,Polygon,Flexential,Flexential Salt Lake City - Fair Park,12565.0,,,single_source_geometry,
site_02356,CyrusOne San Antonio IV,PNNL,1,1,PNNL,building,PNNL:building_01121592786,Operating/inferred,True,False,TX,Bexar County,,29.470679241649435,-98.67062972115531,True,Polygon,,CyrusOne San Antonio IV,92543.0,,,single_source_geometry,
site_02357,Amazon PDX63,PNNL,1,1,PNNL,building,PNNL:building_01126159710,Operating/inferred,True,False,OR,Umatilla County,,45.901449845508274,-119.32052237838585,True,Polygon,Amazon Web Services,Amazon PDX63,227376.0,,,single_source_geometry,
site_02358,Amazon PDX65,PNNL,1,1,PNNL,building,PNNL:building_01126159711,Operating/inferred,True,False,OR,Umatilla County,,45.90276331956975,-119.32049760712083,True,Polygon,Amazon Web Services,Amazon PDX65,217425.0,,,single_source_geometry,
site_02359,Amazon PDX67,PNNL,1,1,PNNL,building,PNNL:building_01126159714,Operating/inferred,True,False,OR,Umatilla County,,45.90385105351774,-119.32048702148562,True,Polygon,Amazon Web Services,Amazon PDX67,219900.0,,,single_source_geometry,
